0.0,3.131380239308,1.62,1.5802,
1.0,2.5497628392820886,1.3664664,1.668173892,
2.0,2.1585428249769785,1.249234538544,1.83393411701032,
3.0,1.8417729790885735,1.13648919480237,1.977556598255754,
4.0,1.5850135049065397,1.0354502704570183,2.1072255129345168,
5.0,1.3768946108880429,0.9444535410837517,2.2239442465820316,
6.0,1.2082018083308244,0.8625301549247347,2.329028929047619,
7.0,1.0714662093212948,0.7887735076831347,2.423637717843062,
8.0,0.9606338338252054,0.7223696003543875,2.508815050800539,
9.0,0.8707975691868346,0.6625854363316639,2.585501134135803,
10.0,0.7979799073073407,0.6087611001239434,2.6545424530811386,
11.0,0.7389568401424184,0.5603024619952102,2.716701107068821,
12.0,0.6911151164776268,0.516674620490355,2.7726632225773127,
13.0,0.652336540013229,0.4773959979809241,2.8230465267717615,
14.0,0.6209041860466048,0.4420330248650929,2.868407166170135,
15.0,0.5954263844880494,0.4101953536919047,2.909245845560597,
16.0,0.5747751035516501,0.381531550385212,2.9460133549360656,
17.0,0.5580360060540142,0.3557252150054849,2.9791155454537863,
18.0,0.5444679670593231,0.33249148922927346,3.0089178093461175,
19.0,0.5334702605110789,0.311573911994799,3.035749113233172,
20.0,0.5245559620359189,0.2927415886053152,3.0599056293582687,
21.0,0.5173303903264306,0.2757866420419248,3.081654004828891,
22.0,0.5114736325933975,0.2605219183526564,3.101234304950057,
23.0,0.5067263804004127,0.24677892078917024,3.1188626631395144,
24.0,0.5028784487612574,0.23440594988745836,3.134733666675353,
25.0,0.4997594701821361,0.22326642896217233,3.1490225046106537,
26.0,0.4972313516266943,0.2132373965308658,3.161886901564524,
27.0,0.49518216043533614,0.20420814902706255,3.1734688587352946,
28.0,0.4935211684973989,0.1960790188200009,3.1838962213537356,
29.0,0.4921748352564949,0.1887602740524521,3.193284089878311,
30.0,0.49108355169625445,0.1821711281526862,3.2017360905096925,
31.0,0.49019900114616066,0.17623884808726975,3.209345519048863,
32.0,0.4894820200569382,0.17089795151131307,3.216196370725062,
33.0,0.4889008640311497,0.16608948395406495,3.222364267361147,
34.0,0.48842980233735045,0.1617603680612028,3.227917292110697,
35.0,0.4880479786798164,0.15786281771055452,3.2329167409809507,
36.0,0.4877384877843095,0.15435381053408145,3.2374177994371203,
37.0,0.48748762691565556,0.15119461302365214,3.2414701515566504,
38.0,0.4872842891880024,0.14835035297858326,3.245118528457455,
39.0,0.4871194718065225,0.1457896345754861,3.248403202053852,
40.0,0.48698587746792465,0.1434841918114431,3.251360429590428,
41.0,0.4868775912717414,0.1414085764951125,3.254022853860735,
42.0,0.4867898188376177,0.13953987734170983,3.2564198635285564,
43.0,0.4867186740337224,0.13785746707114852,3.2585779175290805,
44.0,0.4866610069179379,0.13634277471773495,3.260520837130824,
45.0,0.48661426427391063,0.13497908063809488,3.262270068882171,
46.0,0.48657637656718283,0.13375133195457237,3.2638449213450187,
47.0,0.48654566631638424,0.13264597639690293,3.2652627782286636,
48.0,0.48652077382260206,0.13165081270805623,3.2665392902765698,
49.0,0.48650059696860143,0.13075485596298211,3.267688548024122,
50.0,0.4864842424224907,0.12994821631360562,3.2687232373343207,
51.0,0.48647098608538003,0.12922198982161962,3.2696547794282678,
52.0,0.48646024103183816,0.12856816017405664,3.2704934569561424,
53.0,0.48645153152372556,0.1279795101967423,3.271248527500277,
54.0,0.48644447194684526,0.12744954218889287,3.271928325763223,
55.0,0.4864387497378423,0.12697240619947944,3.2725403555687733,
56.0,0.4864341115454371,0.12654283545365794,3.273091372691499,
57.0,0.4864303520132738,0.12615608821647586,3.273587459429078,
58.0,0.4864273046877535,0.12580789545213425,3.2740340917405835,
59.0,0.4864248346482848,0.12549441370104714,3.274436199691814,
60.0,0.486422832533665,0.12521218265454523,3.2747982218748883,
61.0,0.48642120970010155,0.12495808695891586,3.2751241544028007,
62.0,0.4864198942965039,0.12472932182716391,3.275417595019751,
63.0,0.4864188280832685,0.1245233620789057,3.275681782814163,
64.0,0.48641796385371516,0.1243379342666434,3.2759196339727437,
65.0,0.48641726334400787,0.12417099158074904,3.276133773970256,
66.0,0.48641669553902184,0.12402069125614482,3.2763265665503227,
67.0,0.4864162352991435,0.12388537423129231,3.27650013981716,
68.0,0.4864158622472148,0.1237635468349567,3.2766564097262516,
69.0,0.48641555986632906,0.12365386429860133,3.276797101233259,
70.0,0.48641531476854855,0.12355511591241525,3.2769237673346154,
71.0,0.4864151161021484,0.12346621166112456,3.2770378062099828,
72.0,0.48641495507115706,0.12338617019206535,3.277140476655791,
73.0,0.48641482454591417,0.12331410798270939,3.277232911980223,
74.0,0.4864147187474033,0.12324922958806833,3.2773161325130222,
75.0,0.48641463299138643,0.12319081886032604,3.2773910568682068,
76.0,0.48641456348101,0.12313823104377705,3.277458512084017,
77.0,0.48641450713869483,0.1230908856578131,3.27751924275202,
78.0,0.48641446146988077,0.12304826008939852,3.27757391923614,
79.0,0.4864144244525779,0.12300988382430599,3.277623145072345,
80.0,0.48641439444784107,0.12297533325343436,3.277667463630663,
81.0,0.4864143701272086,0.12294422699688012,3.2777073641130676,
82.0,0.48641435041388226,0.12291622169414837,3.2777432869534433,
83.0,0.4864143344350534,0.12289100821403304,3.2777756286792292,
84.0,0.4864143214832575,0.12286830824233061,3.2778047462884126,
85.0,0.4864143109850525,0.12284787120972203,3.2778309611901824,
86.0,0.4864143024756301,0.12282947152591127,3.2778545627527453,
87.0,0.4864142955782346,0.12281290608948864,3.2778758114974584,
88.0,0.4864142899874832,0.12279799204603616,3.2778949419745484,
89.0,0.4864142854558453,0.12278456476972209,3.277912165352147,
90.0,0.48641428178268165,0.122772476046112,3.2779276717472308,
91.0,0.48641427880536336,0.1227615924361295,3.2779416323241914,
92.0,0.4864142763920682,0.12275179380311727,3.277954201184203,
93.0,0.48641427443594887,0.12274297198672823,3.2779655170662343,
94.0,0.4864142728503975,0.12273502960902091,3.277975704878497,
95.0,0.486414271565213,0.12272787899956966,3.277984877077218,
96.0,0.4864142705234937,0.12272144122773283,3.2779931349079683,
97.0,0.4864142696791184,0.12271564523139061,3.2780005695232415,
98.0,0.48641426899470125,0.12271042703254022,3.2780072629886243,
99.0,0.48641426843994123,0.12270572903108581,3.2780132891886598,

